[2023-05-09 16:51:18,278] - [trainer.py file line:72] - INFO: Current epoch learning rate: 1.000000e-04
[2023-05-09 16:54:50,958] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 150
[2023-05-09 16:54:51,007] - [trainer.py file line:93] - INFO: rec_loss: 0.0823407620
[2023-05-09 16:55:06,857] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 200
[2023-05-09 16:55:06,905] - [trainer.py file line:93] - INFO: rec_loss: 0.0871805027
[2023-05-09 16:55:22,733] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 250
[2023-05-09 16:55:22,781] - [trainer.py file line:93] - INFO: rec_loss: 0.0736472160
[2023-05-09 16:55:38,627] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 300
[2023-05-09 16:55:38,674] - [trainer.py file line:93] - INFO: rec_loss: 0.0596699677
[2023-05-09 16:55:54,519] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 350
[2023-05-09 16:55:54,568] - [trainer.py file line:93] - INFO: rec_loss: 0.0719593242
[2023-05-09 16:56:10,471] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 400
[2023-05-09 16:56:10,519] - [trainer.py file line:93] - INFO: rec_loss: 0.0668025464
[2023-05-09 16:56:26,408] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 450
[2023-05-09 16:56:26,456] - [trainer.py file line:93] - INFO: rec_loss: 0.0698543712
[2023-05-09 16:56:42,347] - [trainer.py file line:91] - INFO: init epoch: 2	 batch: 500
[2023-05-09 16:56:42,395] - [trainer.py file line:93] - INFO: rec_loss: 0.0766488537
[2023-05-09 16:56:44,563] - [trainer.py file line:72] - INFO: Current epoch learning rate: 1.000000e-04
[2023-05-09 16:57:09,499] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 50
[2023-05-09 16:57:09,548] - [trainer.py file line:93] - INFO: rec_loss: 0.0571540520
[2023-05-09 16:57:09,562] - [trainer.py file line:103] - INFO: per_loss: 0.0089100441
[2023-05-09 16:57:09,567] - [trainer.py file line:110] - INFO: tpl_loss: 0.0032961839
[2023-05-09 16:57:09,685] - [trainer.py file line:115] - INFO: adv_loss: 0.0025975585
[2023-05-09 16:57:32,920] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 100
[2023-05-09 16:57:32,969] - [trainer.py file line:93] - INFO: rec_loss: 0.0739660263
[2023-05-09 16:57:32,982] - [trainer.py file line:103] - INFO: per_loss: 0.0084211379
[2023-05-09 16:57:32,987] - [trainer.py file line:110] - INFO: tpl_loss: 0.0041025905
[2023-05-09 16:57:33,104] - [trainer.py file line:115] - INFO: adv_loss: 0.0492694080
[2023-05-09 16:57:56,295] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 150
[2023-05-09 16:57:56,342] - [trainer.py file line:93] - INFO: rec_loss: 0.0661156476
[2023-05-09 16:57:56,356] - [trainer.py file line:103] - INFO: per_loss: 0.0082554081
[2023-05-09 16:57:56,361] - [trainer.py file line:110] - INFO: tpl_loss: 0.0028370789
[2023-05-09 16:57:56,474] - [trainer.py file line:115] - INFO: adv_loss: 0.0750334710
[2023-05-09 16:58:19,693] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 200
[2023-05-09 16:58:19,741] - [trainer.py file line:93] - INFO: rec_loss: 0.0759803951
[2023-05-09 16:58:19,755] - [trainer.py file line:103] - INFO: per_loss: 0.0088703977
[2023-05-09 16:58:19,760] - [trainer.py file line:110] - INFO: tpl_loss: 0.0035290096
[2023-05-09 16:58:19,876] - [trainer.py file line:115] - INFO: adv_loss: 0.0623763315
[2023-05-09 16:58:43,139] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 250
[2023-05-09 16:58:43,188] - [trainer.py file line:93] - INFO: rec_loss: 0.0746863037
[2023-05-09 16:58:43,202] - [trainer.py file line:103] - INFO: per_loss: 0.0071919267
[2023-05-09 16:58:43,207] - [trainer.py file line:110] - INFO: tpl_loss: 0.0025041809
[2023-05-09 16:58:43,322] - [trainer.py file line:115] - INFO: adv_loss: 0.0692343712
[2023-05-09 16:59:06,554] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 300
[2023-05-09 16:59:06,602] - [trainer.py file line:93] - INFO: rec_loss: 0.0832385123
[2023-05-09 16:59:06,616] - [trainer.py file line:103] - INFO: per_loss: 0.0077003352
[2023-05-09 16:59:06,621] - [trainer.py file line:110] - INFO: tpl_loss: 0.0028280099
[2023-05-09 16:59:06,736] - [trainer.py file line:115] - INFO: adv_loss: 0.0455323830
[2023-05-09 16:59:29,962] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 350
[2023-05-09 16:59:30,011] - [trainer.py file line:93] - INFO: rec_loss: 0.0733818039
[2023-05-09 16:59:30,025] - [trainer.py file line:103] - INFO: per_loss: 0.0097664334
[2023-05-09 16:59:30,030] - [trainer.py file line:110] - INFO: tpl_loss: 0.0023704453
[2023-05-09 16:59:30,144] - [trainer.py file line:115] - INFO: adv_loss: 0.0645642579
[2023-05-09 16:59:53,464] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 400
[2023-05-09 16:59:53,511] - [trainer.py file line:93] - INFO: rec_loss: 0.0780025721
[2023-05-09 16:59:53,525] - [trainer.py file line:103] - INFO: per_loss: 0.0075384402
[2023-05-09 16:59:53,530] - [trainer.py file line:110] - INFO: tpl_loss: 0.0019876482
[2023-05-09 16:59:53,645] - [trainer.py file line:115] - INFO: adv_loss: 0.0892997161
[2023-05-09 17:00:16,945] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 450
[2023-05-09 17:00:16,994] - [trainer.py file line:93] - INFO: rec_loss: 0.0722876638
[2023-05-09 17:00:17,007] - [trainer.py file line:103] - INFO: per_loss: 0.0097088981
[2023-05-09 17:00:17,013] - [trainer.py file line:110] - INFO: tpl_loss: 0.0019839988
[2023-05-09 17:00:17,129] - [trainer.py file line:115] - INFO: adv_loss: 0.0683727190
[2023-05-09 17:00:40,499] - [trainer.py file line:91] - INFO: epoch: 1	 batch: 500
[2023-05-09 17:00:40,547] - [trainer.py file line:93] - INFO: rec_loss: 0.0742748156
[2023-05-09 17:00:40,561] - [trainer.py file line:103] - INFO: per_loss: 0.0083321407
[2023-05-09 17:00:40,566] - [trainer.py file line:110] - INFO: tpl_loss: 0.0017149397
[2023-05-09 17:00:40,681] - [trainer.py file line:115] - INFO: adv_loss: 0.0978213474
[2023-05-09 17:00:43,749] - [trainer.py file line:72] - INFO: Current epoch learning rate: 1.000000e-04
[2023-05-09 17:01:08,345] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 50
[2023-05-09 17:01:08,394] - [trainer.py file line:93] - INFO: rec_loss: 0.0745351464
[2023-05-09 17:01:08,408] - [trainer.py file line:103] - INFO: per_loss: 0.0087970831
[2023-05-09 17:01:08,413] - [trainer.py file line:110] - INFO: tpl_loss: 0.0018182555
[2023-05-09 17:01:08,526] - [trainer.py file line:115] - INFO: adv_loss: 0.0810940713
[2023-05-09 17:01:31,744] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 100
[2023-05-09 17:01:31,784] - [trainer.py file line:93] - INFO: rec_loss: 0.0985114202
[2023-05-09 17:01:31,798] - [trainer.py file line:103] - INFO: per_loss: 0.0086533725
[2023-05-09 17:01:31,804] - [trainer.py file line:110] - INFO: tpl_loss: 0.0017591481
[2023-05-09 17:01:31,917] - [trainer.py file line:115] - INFO: adv_loss: 0.1403575242
[2023-05-09 17:01:55,233] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 150
[2023-05-09 17:01:55,279] - [trainer.py file line:93] - INFO: rec_loss: 0.0766559392
[2023-05-09 17:01:55,293] - [trainer.py file line:103] - INFO: per_loss: 0.0081837671
[2023-05-09 17:01:55,298] - [trainer.py file line:110] - INFO: tpl_loss: 0.0016460946
[2023-05-09 17:01:55,412] - [trainer.py file line:115] - INFO: adv_loss: 0.0895133391
[2023-05-09 17:02:18,758] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 200
[2023-05-09 17:02:18,805] - [trainer.py file line:93] - INFO: rec_loss: 0.0701680407
[2023-05-09 17:02:18,819] - [trainer.py file line:103] - INFO: per_loss: 0.0086082052
[2023-05-09 17:02:18,824] - [trainer.py file line:110] - INFO: tpl_loss: 0.0013571621
[2023-05-09 17:02:18,946] - [trainer.py file line:115] - INFO: adv_loss: 0.0826964751
[2023-05-09 17:02:42,264] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 250
[2023-05-09 17:02:42,310] - [trainer.py file line:93] - INFO: rec_loss: 0.0913880542
[2023-05-09 17:02:42,323] - [trainer.py file line:103] - INFO: per_loss: 0.0095741069
[2023-05-09 17:02:42,328] - [trainer.py file line:110] - INFO: tpl_loss: 0.0018068987
[2023-05-09 17:02:42,448] - [trainer.py file line:115] - INFO: adv_loss: 0.0642361194
[2023-05-09 17:03:05,799] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 300
[2023-05-09 17:03:05,848] - [trainer.py file line:93] - INFO: rec_loss: 0.0817473084
[2023-05-09 17:03:05,861] - [trainer.py file line:103] - INFO: per_loss: 0.0087631885
[2023-05-09 17:03:05,866] - [trainer.py file line:110] - INFO: tpl_loss: 0.0014615990
[2023-05-09 17:03:05,982] - [trainer.py file line:115] - INFO: adv_loss: 0.0781947896
[2023-05-09 17:03:29,376] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 350
[2023-05-09 17:03:29,424] - [trainer.py file line:93] - INFO: rec_loss: 0.0633288994
[2023-05-09 17:03:29,438] - [trainer.py file line:103] - INFO: per_loss: 0.0074286698
[2023-05-09 17:03:29,443] - [trainer.py file line:110] - INFO: tpl_loss: 0.0011691703
[2023-05-09 17:03:29,558] - [trainer.py file line:115] - INFO: adv_loss: 0.0831169188
[2023-05-09 17:03:52,888] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 400
[2023-05-09 17:03:52,936] - [trainer.py file line:93] - INFO: rec_loss: 0.0684378818
[2023-05-09 17:03:52,950] - [trainer.py file line:103] - INFO: per_loss: 0.0082517611
[2023-05-09 17:03:52,955] - [trainer.py file line:110] - INFO: tpl_loss: 0.0011743692
[2023-05-09 17:03:53,072] - [trainer.py file line:115] - INFO: adv_loss: 0.0635385141
[2023-05-09 17:04:16,378] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 450
[2023-05-09 17:04:16,427] - [trainer.py file line:93] - INFO: rec_loss: 0.0713328943
[2023-05-09 17:04:16,441] - [trainer.py file line:103] - INFO: per_loss: 0.0080917953
[2023-05-09 17:04:16,446] - [trainer.py file line:110] - INFO: tpl_loss: 0.0011590760
[2023-05-09 17:04:16,566] - [trainer.py file line:115] - INFO: adv_loss: 0.0624225251
[2023-05-09 17:04:39,904] - [trainer.py file line:91] - INFO: epoch: 2	 batch: 500
[2023-05-09 17:04:39,952] - [trainer.py file line:93] - INFO: rec_loss: 0.0821594968
[2023-05-09 17:04:39,966] - [trainer.py file line:103] - INFO: per_loss: 0.0091934064
[2023-05-09 17:04:39,971] - [trainer.py file line:110] - INFO: tpl_loss: 0.0013769477
[2023-05-09 17:04:40,087] - [trainer.py file line:115] - INFO: adv_loss: 0.0664525703
[2023-05-09 17:04:43,156] - [trainer.py file line:72] - INFO: Current epoch learning rate: 1.000000e-04
[2023-05-09 17:05:07,841] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 50
[2023-05-09 17:05:07,890] - [trainer.py file line:93] - INFO: rec_loss: 0.0778721496
[2023-05-09 17:05:07,903] - [trainer.py file line:103] - INFO: per_loss: 0.0076641291
[2023-05-09 17:05:07,908] - [trainer.py file line:110] - INFO: tpl_loss: 0.0011156076
[2023-05-09 17:05:08,024] - [trainer.py file line:115] - INFO: adv_loss: 0.0621230043
[2023-05-09 17:05:31,253] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 100
[2023-05-09 17:05:31,297] - [trainer.py file line:93] - INFO: rec_loss: 0.0725866854
[2023-05-09 17:05:31,310] - [trainer.py file line:103] - INFO: per_loss: 0.0082783131
[2023-05-09 17:05:31,316] - [trainer.py file line:110] - INFO: tpl_loss: 0.0012369615
[2023-05-09 17:05:31,433] - [trainer.py file line:115] - INFO: adv_loss: 0.0703576505
[2023-05-09 17:05:54,701] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 150
[2023-05-09 17:05:54,750] - [trainer.py file line:93] - INFO: rec_loss: 0.0641952157
[2023-05-09 17:05:54,764] - [trainer.py file line:103] - INFO: per_loss: 0.0078828027
[2023-05-09 17:05:54,769] - [trainer.py file line:110] - INFO: tpl_loss: 0.0010121872
[2023-05-09 17:05:54,884] - [trainer.py file line:115] - INFO: adv_loss: 0.0826190412
[2023-05-09 17:06:18,160] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 200
[2023-05-09 17:06:18,208] - [trainer.py file line:93] - INFO: rec_loss: 0.0689167008
[2023-05-09 17:06:18,222] - [trainer.py file line:103] - INFO: per_loss: 0.0074626687
[2023-05-09 17:06:18,227] - [trainer.py file line:110] - INFO: tpl_loss: 0.0011335388
[2023-05-09 17:06:18,344] - [trainer.py file line:115] - INFO: adv_loss: 0.0802296847
[2023-05-09 17:06:41,633] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 250
[2023-05-09 17:06:41,679] - [trainer.py file line:93] - INFO: rec_loss: 0.0838341564
[2023-05-09 17:06:41,693] - [trainer.py file line:103] - INFO: per_loss: 0.0099272402
[2023-05-09 17:06:41,698] - [trainer.py file line:110] - INFO: tpl_loss: 0.0011158778
[2023-05-09 17:06:41,814] - [trainer.py file line:115] - INFO: adv_loss: 0.0586255267
[2023-05-09 17:07:05,021] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 300
[2023-05-09 17:07:05,070] - [trainer.py file line:93] - INFO: rec_loss: 0.0936881527
[2023-05-09 17:07:05,084] - [trainer.py file line:103] - INFO: per_loss: 0.0085649453
[2023-05-09 17:07:05,089] - [trainer.py file line:110] - INFO: tpl_loss: 0.0012632384
[2023-05-09 17:07:05,206] - [trainer.py file line:115] - INFO: adv_loss: 0.0534301586
[2023-05-09 17:07:28,487] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 350
[2023-05-09 17:07:28,536] - [trainer.py file line:93] - INFO: rec_loss: 0.0830482617
[2023-05-09 17:07:28,550] - [trainer.py file line:103] - INFO: per_loss: 0.0078044971
[2023-05-09 17:07:28,555] - [trainer.py file line:110] - INFO: tpl_loss: 0.0010949202
[2023-05-09 17:07:28,670] - [trainer.py file line:115] - INFO: adv_loss: 0.0562542081
[2023-05-09 17:07:51,898] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 400
[2023-05-09 17:07:51,947] - [trainer.py file line:93] - INFO: rec_loss: 0.0720461830
[2023-05-09 17:07:51,961] - [trainer.py file line:103] - INFO: per_loss: 0.0078766523
[2023-05-09 17:07:51,966] - [trainer.py file line:110] - INFO: tpl_loss: 0.0010207102
[2023-05-09 17:07:52,083] - [trainer.py file line:115] - INFO: adv_loss: 0.0648163185
[2023-05-09 17:08:15,342] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 450
[2023-05-09 17:08:15,390] - [trainer.py file line:93] - INFO: rec_loss: 0.0653500259
[2023-05-09 17:08:15,403] - [trainer.py file line:103] - INFO: per_loss: 0.0077434531
[2023-05-09 17:08:15,409] - [trainer.py file line:110] - INFO: tpl_loss: 0.0009892004
[2023-05-09 17:08:15,523] - [trainer.py file line:115] - INFO: adv_loss: 0.0681312829
[2023-05-09 17:08:38,801] - [trainer.py file line:91] - INFO: epoch: 3	 batch: 500
[2023-05-09 17:08:38,849] - [trainer.py file line:93] - INFO: rec_loss: 0.0908582285
[2023-05-09 17:08:38,863] - [trainer.py file line:103] - INFO: per_loss: 0.0083082952
[2023-05-09 17:08:38,868] - [trainer.py file line:110] - INFO: tpl_loss: 0.0011471715
[2023-05-09 17:08:38,981] - [trainer.py file line:115] - INFO: adv_loss: 0.0695639551
[2023-05-09 17:08:42,047] - [trainer.py file line:72] - INFO: Current epoch learning rate: 1.000000e-04
[2023-05-09 17:09:06,855] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 50
[2023-05-09 17:09:06,902] - [trainer.py file line:93] - INFO: rec_loss: 0.0509999767
[2023-05-09 17:09:06,916] - [trainer.py file line:103] - INFO: per_loss: 0.0063768914
[2023-05-09 17:09:06,921] - [trainer.py file line:110] - INFO: tpl_loss: 0.0007673441
[2023-05-09 17:09:07,035] - [trainer.py file line:115] - INFO: adv_loss: 0.0710463151
[2023-05-09 17:09:30,248] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 100
[2023-05-09 17:09:30,297] - [trainer.py file line:93] - INFO: rec_loss: 0.0833155960
[2023-05-09 17:09:30,310] - [trainer.py file line:103] - INFO: per_loss: 0.0075972811
[2023-05-09 17:09:30,316] - [trainer.py file line:110] - INFO: tpl_loss: 0.0009480464
[2023-05-09 17:09:30,431] - [trainer.py file line:115] - INFO: adv_loss: 0.0713972822
[2023-05-09 17:09:53,643] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 150
[2023-05-09 17:09:53,689] - [trainer.py file line:93] - INFO: rec_loss: 0.0643078238
[2023-05-09 17:09:53,702] - [trainer.py file line:103] - INFO: per_loss: 0.0069367811
[2023-05-09 17:09:53,707] - [trainer.py file line:110] - INFO: tpl_loss: 0.0008335524
[2023-05-09 17:09:53,824] - [trainer.py file line:115] - INFO: adv_loss: 0.0763540417
[2023-05-09 17:10:17,189] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 200
[2023-05-09 17:10:17,236] - [trainer.py file line:93] - INFO: rec_loss: 0.0775120929
[2023-05-09 17:10:17,250] - [trainer.py file line:103] - INFO: per_loss: 0.0072892485
[2023-05-09 17:10:17,255] - [trainer.py file line:110] - INFO: tpl_loss: 0.0010434451
[2023-05-09 17:10:17,375] - [trainer.py file line:115] - INFO: adv_loss: 0.0527371913
[2023-05-09 17:10:40,684] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 250
[2023-05-09 17:10:40,733] - [trainer.py file line:93] - INFO: rec_loss: 0.0827752799
[2023-05-09 17:10:40,746] - [trainer.py file line:103] - INFO: per_loss: 0.0074767959
[2023-05-09 17:10:40,751] - [trainer.py file line:110] - INFO: tpl_loss: 0.0010793129
[2023-05-09 17:10:40,867] - [trainer.py file line:115] - INFO: adv_loss: 0.0583950765
[2023-05-09 17:11:04,138] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 300
[2023-05-09 17:11:04,187] - [trainer.py file line:93] - INFO: rec_loss: 0.0629803985
[2023-05-09 17:11:04,200] - [trainer.py file line:103] - INFO: per_loss: 0.0072678304
[2023-05-09 17:11:04,205] - [trainer.py file line:110] - INFO: tpl_loss: 0.0008574573
[2023-05-09 17:11:04,327] - [trainer.py file line:115] - INFO: adv_loss: 0.0822122395
[2023-05-09 17:11:27,602] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 350
[2023-05-09 17:11:27,651] - [trainer.py file line:93] - INFO: rec_loss: 0.0783139542
[2023-05-09 17:11:27,664] - [trainer.py file line:103] - INFO: per_loss: 0.0079537751
[2023-05-09 17:11:27,669] - [trainer.py file line:110] - INFO: tpl_loss: 0.0009809805
[2023-05-09 17:11:27,787] - [trainer.py file line:115] - INFO: adv_loss: 0.0762749985
[2023-05-09 17:11:51,072] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 400
[2023-05-09 17:11:51,120] - [trainer.py file line:93] - INFO: rec_loss: 0.0692691952
[2023-05-09 17:11:51,134] - [trainer.py file line:103] - INFO: per_loss: 0.0071208244
[2023-05-09 17:11:51,139] - [trainer.py file line:110] - INFO: tpl_loss: 0.0009147326
[2023-05-09 17:11:51,257] - [trainer.py file line:115] - INFO: adv_loss: 0.0530166440
[2023-05-09 17:12:14,463] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 450
[2023-05-09 17:12:14,508] - [trainer.py file line:93] - INFO: rec_loss: 0.0759712979
[2023-05-09 17:12:14,522] - [trainer.py file line:103] - INFO: per_loss: 0.0078927781
[2023-05-09 17:12:14,527] - [trainer.py file line:110] - INFO: tpl_loss: 0.0009460441
[2023-05-09 17:12:14,643] - [trainer.py file line:115] - INFO: adv_loss: 0.0689037517
[2023-05-09 17:12:37,948] - [trainer.py file line:91] - INFO: epoch: 4	 batch: 500
[2023-05-09 17:12:37,996] - [trainer.py file line:93] - INFO: rec_loss: 0.0775668472
[2023-05-09 17:12:38,009] - [trainer.py file line:103] - INFO: per_loss: 0.0087438244
[2023-05-09 17:12:38,015] - [trainer.py file line:110] - INFO: tpl_loss: 0.0008180369
[2023-05-09 17:12:38,132] - [trainer.py file line:115] - INFO: adv_loss: 0.0607637428
[2023-05-09 17:12:41,219] - [trainer.py file line:72] - INFO: Current epoch learning rate: 1.000000e-04
[2023-05-09 17:13:06,059] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 50
[2023-05-09 17:13:06,107] - [trainer.py file line:93] - INFO: rec_loss: 0.0700164735
[2023-05-09 17:13:06,121] - [trainer.py file line:103] - INFO: per_loss: 0.0066241142
[2023-05-09 17:13:06,126] - [trainer.py file line:110] - INFO: tpl_loss: 0.0009008503
[2023-05-09 17:13:06,240] - [trainer.py file line:115] - INFO: adv_loss: 0.0757378265
[2023-05-09 17:13:29,406] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 100
[2023-05-09 17:13:29,455] - [trainer.py file line:93] - INFO: rec_loss: 0.0676223636
[2023-05-09 17:13:29,468] - [trainer.py file line:103] - INFO: per_loss: 0.0068492852
[2023-05-09 17:13:29,473] - [trainer.py file line:110] - INFO: tpl_loss: 0.0007725742
[2023-05-09 17:13:29,591] - [trainer.py file line:115] - INFO: adv_loss: 0.0724631399
[2023-05-09 17:13:52,801] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 150
[2023-05-09 17:13:52,849] - [trainer.py file line:93] - INFO: rec_loss: 0.0665806606
[2023-05-09 17:13:52,863] - [trainer.py file line:103] - INFO: per_loss: 0.0069877179
[2023-05-09 17:13:52,868] - [trainer.py file line:110] - INFO: tpl_loss: 0.0007136093
[2023-05-09 17:13:52,982] - [trainer.py file line:115] - INFO: adv_loss: 0.0737880915
[2023-05-09 17:14:16,166] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 200
[2023-05-09 17:14:16,214] - [trainer.py file line:93] - INFO: rec_loss: 0.0762269124
[2023-05-09 17:14:16,228] - [trainer.py file line:103] - INFO: per_loss: 0.0075425729
[2023-05-09 17:14:16,233] - [trainer.py file line:110] - INFO: tpl_loss: 0.0008428155
[2023-05-09 17:14:16,353] - [trainer.py file line:115] - INFO: adv_loss: 0.0735908225
[2023-05-09 17:14:39,669] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 250
[2023-05-09 17:14:39,716] - [trainer.py file line:93] - INFO: rec_loss: 0.0693927109
[2023-05-09 17:14:39,730] - [trainer.py file line:103] - INFO: per_loss: 0.0074982117
[2023-05-09 17:14:39,735] - [trainer.py file line:110] - INFO: tpl_loss: 0.0006828378
[2023-05-09 17:14:39,851] - [trainer.py file line:115] - INFO: adv_loss: 0.0726178363
[2023-05-09 17:15:03,045] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 300
[2023-05-09 17:15:03,083] - [trainer.py file line:93] - INFO: rec_loss: 0.0841876939
[2023-05-09 17:15:03,096] - [trainer.py file line:103] - INFO: per_loss: 0.0065265493
[2023-05-09 17:15:03,101] - [trainer.py file line:110] - INFO: tpl_loss: 0.0009029582
[2023-05-09 17:15:03,215] - [trainer.py file line:115] - INFO: adv_loss: 0.0594603382
[2023-05-09 17:15:26,431] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 350
[2023-05-09 17:15:26,479] - [trainer.py file line:93] - INFO: rec_loss: 0.0677137002
[2023-05-09 17:15:26,493] - [trainer.py file line:103] - INFO: per_loss: 0.0075150589
[2023-05-09 17:15:26,498] - [trainer.py file line:110] - INFO: tpl_loss: 0.0006568908
[2023-05-09 17:15:26,612] - [trainer.py file line:115] - INFO: adv_loss: 0.0612515062
[2023-05-09 17:15:49,816] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 400
[2023-05-09 17:15:49,865] - [trainer.py file line:93] - INFO: rec_loss: 0.0793762207
[2023-05-09 17:15:49,879] - [trainer.py file line:103] - INFO: per_loss: 0.0078484016
[2023-05-09 17:15:49,884] - [trainer.py file line:110] - INFO: tpl_loss: 0.0008852914
[2023-05-09 17:15:50,005] - [trainer.py file line:115] - INFO: adv_loss: 0.0537631549
[2023-05-09 17:16:13,203] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 450
[2023-05-09 17:16:13,251] - [trainer.py file line:93] - INFO: rec_loss: 0.0772422776
[2023-05-09 17:16:13,264] - [trainer.py file line:103] - INFO: per_loss: 0.0073304386
[2023-05-09 17:16:13,271] - [trainer.py file line:110] - INFO: tpl_loss: 0.0007927505
[2023-05-09 17:16:13,384] - [trainer.py file line:115] - INFO: adv_loss: 0.0627195686
[2023-05-09 17:16:36,651] - [trainer.py file line:91] - INFO: epoch: 5	 batch: 500
[2023-05-09 17:16:36,702] - [trainer.py file line:93] - INFO: rec_loss: 0.0706320331
[2023-05-09 17:16:36,715] - [trainer.py file line:103] - INFO: per_loss: 0.0063675186
